title,diameter,closeness,clustering,betweenness,edit count,editor count,article size,class
Dinosaur,26,0.16559471763221686,0.07336710473721562,0.0024394373494355244,6557,2200,226169,FA
Arthur Sullivan,59,0.1462722173196236,0.18046422302657636,0.01714768604575168,2156,430,131102,FA
Caesium,30,0.12701420595341512,0.041376059847472293,0.006397003058341863,2799,1158,85280,FA
Blue whale,36,0.13404228895268966,0.05289483287986974,0.004118127466027206,3819,1693,218753,FA
Rhabdomyolysis,20,0.2035116638300297,0.1572621593676285,0.010033087909625715,1185,426,47945,FA
Macedonia (ancient kingdom),23,0.17950150869647427,0.12708306361805244,0.006146879830648175,3926,792,223473,FA
Luton Town F.C.,29,0.1724705563352189,0.13524775924054064,0.0032369102651587816,5263,1634,87490,FA
USS Missouri (BB-63),29,0.15451570980264212,0.061825198179641924,0.006874527822152602,1920,866,74386,FA
Hippopotamus,43,0.13718576138334498,0.037748413909450565,0.0024093564645096383,5780,2810,78752,FA
European Parliament,33,0.12803532418247318,0.06305245424050422,0.005700849513265856,2854,1292,140088,FA
Alain Prost,34,0.14748781357512447,0.06583622637251955,0.00837143072451453,1685,746,92651,FA
Peregrine falcon,31,0.1510449604995591,0.04620789434966338,0.002732651327473302,4965,2204,96155,FA
Constantine II of Scotland,43,0.08796488428357237,0.07406425108484271,0.054603307320698624,532,209,51919,FA
Mutiny on the Bounty,66,0.06807552221155849,0.024272979624558877,0.014558567579810696,2169,1025,79341,FA
École Polytechnique massacre,27,0.13557459456846002,0.06594317614848294,0.009282286946510166,1992,755,59306,FA
Uranus,32,0.14384364645447287,0.04043661291048314,0.0023067369292886024,6600,2723,129036,FA
USS Nevada (BB-36),31,0.13903384194886978,0.08029520656982005,0.01973987352911142,1406,347,77354,FA
Cottingley Fairies,51,0.09711976390342755,0.08548920806168653,0.020613007942911193,1464,503,33757,FA
Henry III of England,42,0.10612070030046947,0.03254775585629077,0.00986179427723201,1890,932,151187,FA
Augustus,37,0.1271762819105105,0.03256908924231883,0.0025573719734621526,6826,2860,140156,FA
Babe Ruth,36,0.15105766113918404,0.0665568179335324,0.002144878374849282,7799,2787,140870,FA
A Christmas Carol,37,0.14243129586555192,0.05180485550171375,0.00264967738154606,5606,2484,64035,FA
Secretariat (horse),38,0.1365497038460795,0.08063378048276748,0.006535720640022147,2511,1058,114485,FA
W. E. B. Du Bois,43,0.1374556586635378,0.05135230269462456,0.003291011469761979,5714,2088,142495,FA
Cougar,40,0.1363223460192418,0.05919305108511832,0.00198720384067981,7551,3427,117995,FA
Paul Henderson,73,0.06734693674774321,0.027306602925797972,0.0490012468128037,561,323,51596,FA
Francium,31,0.12954628507806953,0.03414801601325706,0.006749450589344044,2082,1062,31522,FA
Dmitri Shostakovich,31,0.11462830838975101,0.0240692151543848,0.00601192627613352,2883,1367,86173,FA
Black vulture,29,0.11464103629350227,0.0288049542684337,0.02508902372144661,637,329,42045,FA
Edward VI of England,39,0.13311561101381014,0.03821491037462293,0.0036005628386705174,4440,1950,92580,FA
Charlie Chaplin,45,0.11373354721003398,0.03297142878009437,0.002507676613780173,7701,3330,156645,FA
Tau Ceti,40,0.1293969508547204,0.0886941626982796,0.018185024898056686,1066,419,56120,FA
Vivien Leigh,34,0.1273483554215971,0.06760529592868436,0.006825664475447489,2492,1091,59699,FA
New Jersey Devils,39,0.17472859365765098,0.098053783249962,0.0026561247227166983,5516,1912,131288,FA
Hubert Walter,26,0.1916237338375337,0.1328471417586134,0.029948256630927563,803,163,53285,FA
Megadeth,46,0.13794742355337403,0.07371438489354688,0.0014231591041792618,12111,4708,151222,FA
Cygnus X-1,50,0.09530979283635771,0.05597686276871999,0.02474280725023911,1036,446,62977,FA
Lindow Man,45,0.09555951729808547,0.0416848202967777,0.02123012594957166,1229,497,35139,FA
Norman conquest of England,35,0.1447517112210492,0.06889731521272341,0.0042511190318628034,3615,1524,63097,FA
Nancy Drew,54,0.07321184345520418,0.03017237582643137,0.008734437139422018,3528,1542,116962,FA
Supernova,43,0.14703124144695057,0.0546309594620769,0.002647677660642664,5445,2397,149468,FA
Józef Piłsudski,28,0.15979209171008274,0.08817842461953641,0.006978891997162405,3214,821,140402,FA
Star Trek II: The Wrath of Khan,38,0.1258972471495542,0.07786430082229347,0.005462935085667952,3318,1419,85306,FA
Boeing 747,30,0.20455135051524767,0.1595106249013155,0.0015132107991022003,8036,2811,152653,FA
Amphetamine,62,0.09486539631738049,0.047950335129225134,0.005363688516437473,6093,1977,242229,FA
Ganymede (moon),30,0.129095108099521,0.04389260084851158,0.008098709583829163,2128,900,92890,FA
J. Robert Oppenheimer,41,0.12350830177442292,0.0568929494264772,0.003702524810466098,5048,2066,116762,FA
Cell nucleus,37,0.13424072367507453,0.04714276953184866,0.003755788825716397,3818,1853,79086,FA
Bulgaria,36,0.17041646547654682,0.09564767151169783,0.0012716344740877066,12634,4103,191492,FA
Katharine Hepburn,39,0.12893635842804105,0.0628291989326379,0.003971015238664595,4636,1831,128391,FA
Gettysburg Address,37,0.13667694699527458,0.03181907208054244,0.0026579008312854232,5530,2535,92537,FA
Columbia River,25,0.1574495915238727,0.08819707831919478,0.006970854056679801,3215,828,168859,FA
Apollo 8,36,0.11689601039608324,0.062345345819084456,0.008659960816895382,2383,942,92237,FA
Platypus,27,0.1485338871893919,0.05439041870848417,0.0026328684925105944,4846,2351,70389,FA
Jupiter,26,0.14904260663733224,0.04529087257696584,0.0018297953527588338,7551,3289,125962,FA
Pyxis,34,0.0928693477249404,0.03691401738756145,0.05091550525244525,508,212,34119,FA
Han dynasty,31,0.1522528641751693,0.06604501977539078,0.002348511323608014,6727,2574,159253,FA
Neil Armstrong,56,0.12316305849164953,0.0322882244555741,0.0022544661594096752,7805,3390,153982,FA
"Ann Arbor, Michigan",26,0.1438140017243719,0.06300704181389272,0.004425975301599021,3383,1436,111741,FA
Manhattan Project,44,0.11913292380299471,0.054386474399453336,0.0032091931854583665,5907,2514,185771,FA
Alan Shepard,38,0.10274451483221508,0.04060867481018351,0.008541403753226241,2418,1101,79031,FA
Exmoor,27,0.14870966730188404,0.07206889183527512,0.015123476348444336,1230,414,77572,FA
Lung cancer,33,0.16903981499446621,0.0690315095705709,0.0021215083311146707,6899,2500,142378,FA
Æthelflæd,32,0.12401615933387836,0.07838046293102187,0.025840159172766355,899,304,56583,FA
Olympic Games,40,0.125085446026183,0.033968204487864875,0.0021078362956881732,8411,3559,170665,FA
Sir Gawain and the Green Knight,48,0.126468806880796,0.053703963527735654,0.007613509899605554,2599,1017,91461,FA
Viking metal,34,0.10590980858703151,0.06498120595299957,0.012755158443829934,1675,710,108740,FA
"Stephens City, Virginia",19,0.2474502630420727,0.17534617838449876,0.016140412309723334,1408,216,59936,FA
Association football,34,0.15096512045927749,0.05061833738931921,0.0013168564251824187,10132,4510,88917,FA
The Shawshank Redemption,51,0.13574456033839555,0.088122598611536,0.0022112073692585285,6986,3201,131091,FA
Georg Cantor,51,0.11003830865859493,0.05326195008912744,0.009546398502761603,2295,927,79303,FA
Thomas R. Marshall,65,0.09421821958947746,0.06846452178205184,0.032371129757629784,934,368,69547,FA
Jackie Robinson,41,0.13122777144415212,0.04958837963100792,0.003613302239137652,6482,1956,153432,FA
Venus,26,0.14349673340407595,0.040375850792618594,0.002037736537105295,7021,3095,124903,FA
Gamma-ray burst,39,0.11776198575516679,0.05199438930588335,0.009189409773404364,2440,900,98175,FA
Final Fantasy VI,23,0.16368048992998205,0.09696402375240143,0.004181204844113864,3659,1308,90599,FA
Canis Major,30,0.11178911882078187,0.031777866210317314,0.015636533342600956,1227,548,59893,FA
Master System,35,0.10469718331695914,0.0348780854421016,0.009415981554732214,2118,971,66281,FA
The Simpsons,41,0.14645122763836904,0.07024718970667058,0.001115523566659727,13662,5643,196336,FA
Oklahoma,37,0.1325923282885583,0.03609783806225202,0.002024416615513525,7595,3425,190992,FA
Douglas MacArthur,46,0.11479596956428068,0.058050211292958356,0.003544951280337939,6313,2381,183974,FA
Antlia,46,0.08926694544242268,0.04717045460551954,0.04884879059931272,563,231,31928,FA
OK Computer,44,0.15015768172239585,0.11847221037917036,0.004426420044384548,4641,1450,146725,FA
Władysław II Jagiełło,34,0.1267964687122791,0.046463117344514436,0.01584582448907097,1421,480,52889,FA
Aaliyah,67,0.1375297428737988,0.10396242963440128,0.0019199765836461857,10554,3602,154083,FA
General relativity,34,0.15586404890168695,0.06713361901107835,0.0033298004335290286,4819,1748,184281,FA
Microscopium,32,0.09567900542446753,0.05231272402366152,0.05162618648799553,481,200,25876,FA
Nights into Dreams,55,0.11259366788360645,0.042674376578400494,0.008945415355234992,2850,1000,66120,FA
Tasha Yar,61,0.07171936556783895,0.038271362034412705,0.04072948352789081,656,349,33775,FA
Hockey Hall of Fame,22,0.17498784758015015,0.09389580068301234,0.008633959190441893,1511,589,42771,FA
Amazing Grace,87,0.08205325468501527,0.03624839572262692,0.009259800184795353,2743,1388,63058,FA
Cucurbita,40,0.11464965122753612,0.0875042064299301,0.029044110982089776,1735,294,107184,FA
Shunzhi Emperor,34,0.11456507593843185,0.0472709383957585,0.023268087262189447,1577,360,103082,FA
Bride of Frankenstein,40,0.09910900186998949,0.04822329575575082,0.017806895634164953,1315,560,60170,FA
George Harrison,45,0.14061753245016725,0.07373578530895253,0.0016194491595743416,12217,4074,149808,FA
"Ecgberht, King of Wessex",34,0.14322809199201933,0.0809556052529962,0.019853662910062936,877,339,36089,FA
Sviatoslav I of Kiev,43,0.09961441689036481,0.040378660969597434,0.02107745163355149,1146,476,38625,FA
Metabolism,46,0.12216179161201436,0.05379413919682806,0.007202426466676904,2381,1096,98078,FA
Amanita muscaria,50,0.1361737501426739,0.059277660591728475,0.0066506398292857,2951,1059,74167,FA
Serpens,40,0.07948623187367512,0.038564579626682735,0.05112983923884514,692,256,107790,FA
Female genital mutilation,42,0.1271860314099983,0.10238326121377923,0.003997423667226054,6829,1896,164611,FA
"Anne, Queen of Great Britain",25,0.16359755461264633,0.11080622996657612,0.0045976938141410436,2974,1227,81643,FA
Mellitus,34,0.12567429266549665,0.12191245386879948,0.06419144463773424,537,129,25761,FA
John Hay,62,0.0802422964492208,0.036381435192788754,0.02630311224859357,1159,500,100594,FA
Tower of London,36,0.13361777096457678,0.04280918938623236,0.002937762093062941,5350,2376,101949,FA
Richard Gavin Reid,37,0.11600584502757084,0.023956191016021616,0.05446604839394213,353,155,36172,FA
Fridtjof Nansen,40,0.08933449298117134,0.028944455048624827,0.014488273434379851,1816,756,89511,FA
Kirsten Dunst,32,0.13177858805427933,0.057415404182594346,0.0030167198411271685,5277,2347,83111,FA
Thomas Cranmer,31,0.1480810030768745,0.06772728576438879,0.007827938731194944,2826,805,84796,FA
Ahmose I,27,0.12505703303516852,0.04257507488674862,0.014481871195009663,1058,516,45569,FA
Caelum,52,0.08407521281000986,0.05965637314821522,0.055048757918713075,455,225,21605,FA
"Stephen, King of England",43,0.09850900121233765,0.04342658522977156,0.015512837132626505,1536,654,113017,FA
Evelyn Waugh,37,0.09151850969116507,0.02869746389921359,0.012384016274048334,2023,849,90843,FA
Blackbeard,54,0.10237978150905465,0.04383999745153003,0.004145259161859696,4909,2332,66263,FA
To Kill a Mockingbird,80,0.1009354520479066,0.0517566524702282,0.004580890517959784,4874,2150,95642,FA
Earth,28,0.1625479652385115,0.057142210525349506,0.0010942439243976823,12710,4960,174806,FA
University of Michigan,24,0.16595019209281245,0.06862150166192307,0.0015678776734700936,8575,3387,132439,FA
Final Fantasy Tactics,24,0.1350482276956302,0.0603394785331657,0.010645539680403058,1505,646,68640,FA
Bodyline,31,0.1293824851096678,0.035087272669736144,0.019326964782337357,833,379,57836,FA
Nauru,46,0.08743787472316109,0.0176241779760159,0.0066577237159249686,3064,1677,93411,FA
Welding,24,0.161585466535643,0.06017189451979701,0.003372689031604246,3550,1644,65563,FA
Yellowstone National Park,28,0.16038627646922654,0.046993473222888896,0.0022449976387934017,5766,2469,140361,FA
Ælle of Sussex,34,0.10726486148145631,0.03305893277364947,0.0423238129120482,483,222,24971,FA
Elephant,37,0.12393449894003584,0.04349118847200672,0.0026763407356474997,7653,2798,134050,FA
European Commission,40,0.11872417299798094,0.04391326211004215,0.008972919963282968,1865,902,72935,FA
Dr. No (novel),48,0.10286400828616182,0.09416690138041035,0.02601766117369793,991,379,44225,FA
Montana-class battleship,23,0.14584412118879564,0.0814967573964286,0.017601422591508514,1063,357,66298,FA
William de St-Calais,19,0.23343814836383303,0.15638978972695888,0.034433787415438795,525,110,42458,FA
Emu,45,0.10313314009767677,0.037365008275702466,0.008080953789647263,2516,1160,77687,FA
Cannon,51,0.11333409670188957,0.04536661041491203,0.005766689673405189,3980,1478,139271,FA
Richard Feynman,33,0.12308308751471447,0.02675563310874318,0.003183231839895617,5168,2379,113530,FA
Ursula K. Le Guin,41,0.0953871170376228,0.034013248388188186,0.010146961553221815,2468,1003,113646,FA
Island of stability,57,0.09382351976520333,0.03386092092778967,0.024906704059848392,1207,437,80976,FA
Second Crusade,34,0.12263824537786848,0.029648701501461414,0.007740553298355776,1999,992,56555,FA
Michael Collins (astronaut),59,0.10717177933772871,0.042614295324503074,0.010689549593327173,2022,858,102447,FA
Slayer,35,0.13485076211851005,0.04226506911791448,0.0015352681275612814,9953,4431,122245,FA
The Raven,56,0.12642344007688622,0.05555510957371116,0.005109137632786978,3091,1585,45974,FA
Kenesaw Mountain Landis,27,0.14497737381683495,0.04543736470683038,0.016216366517854068,1261,399,90882,FA
Frédéric Chopin,29,0.18492926567618675,0.12226057612977564,0.0015387809256548154,10373,3072,107033,FA
Caspar David Friedrich,51,0.12280795425035128,0.06986444132632509,0.013785712007638787,2055,603,64798,FA
Nirvana (band),32,0.16682781188538073,0.08964618892644985,0.0009796856418168652,13181,5468,68584,FA
Final Fantasy X,27,0.15911610656287664,0.10863429656912602,0.0035092985132582732,4595,1615,108889,FA
Paul Kruger,51,0.07292630825677458,0.030140643295698023,0.029665442072970078,913,463,142612,FA
Ancient Egypt,33,0.13092032570864176,0.04194875420765837,0.0021985881638436696,7645,3233,120995,FA
Pericles,35,0.13377701599633002,0.04351728387867019,0.00408404716765175,4028,1715,99715,FA
Nikolai Rimsky-Korsakov,31,0.12887259618117627,0.03459099808892933,0.009959928539749764,2490,732,90396,FA
John Lennon,50,0.15225103580305077,0.07754150240089885,0.0013242376707678564,14793,4524,153719,FA
Candide,58,0.10069119300257821,0.058281186112015874,0.011299966501693268,2119,893,93598,FA
Alcibiades,37,0.10258957597773162,0.035330190688595976,0.01429548011234713,1586,668,102243,FA
Vega,50,0.10819998421377834,0.04919519755169193,0.013370303484589634,1674,723,86404,FA
James G. Blaine,37,0.0946436874617559,0.038281604007726504,0.020127974304998648,1105,509,92092,FA
Joy Division,37,0.14389528576437088,0.10867254938270574,0.00380502834003236,4242,1715,48197,FA
Gabriel Fauré,31,0.13218026349333004,0.05900034398137711,0.015536081933537147,1089,472,72445,FA
Caroline of Ansbach,26,0.15835004351254744,0.11251245735575302,0.01675276928624982,896,345,45725,FA
Hydrus,53,0.062269236773704405,0.03311005139375302,0.06807994124572773,624,242,28675,FA
Cædmon,54,0.08413494550044179,0.02367571647142408,0.032371389205259435,834,371,37409,FA
Proteasome,42,0.0945829661583636,0.05643425192870603,0.035161390682118696,673,301,101849,FA
Homer Simpson,52,0.1318893146817772,0.06105989909597463,0.0012136563226674995,12815,5949,94856,FA
Hector Berlioz,45,0.11572189281362386,0.03387886307433099,0.008942673063961298,2243,929,108799,FA
Battleship,27,0.15513874301588523,0.0768898092561077,0.004217941883394192,3793,1391,88236,FA
Super Mario 64,31,0.1485430392312063,0.07600033843550172,0.003234441432775551,4505,1915,66137,FA
Multiple sclerosis,30,0.16782733279214967,0.0952005916305347,0.002615755540628126,5421,2066,119805,FA
Ozzie Smith,29,0.14514699698411548,0.06604807377961062,0.012891714279038543,1373,513,63278,FA
The Smashing Pumpkins,35,0.18718620199030367,0.15514499341331736,0.00156790285056011,7858,3023,109128,FA
Hydrogen,29,0.14122778803558556,0.038348557456648655,0.0029657121585136377,4885,2163,101229,FA
"The Adventures of Brisco County, Jr.",31,0.1265424124664163,0.043957176867021164,0.02164698977580094,981,354,87424,FA
Apollo 9,34,0.11812835627776273,0.08163171191030029,0.018462804406241047,1201,434,55987,FA
Sense and Sensibility (film),58,0.07859334656160322,0.034338122457719826,0.030410888835861002,1200,450,97351,FA
Quagga,51,0.10049090288808317,0.045295844116985305,0.012467451922431585,1720,812,37264,FA
United Airlines Flight 93,40,0.14184292251520067,0.051067988660870554,0.002824209089296641,5022,2306,97238,FA
Battle of Midway,40,0.13835810633356221,0.05142595777201562,0.002284893165921897,6715,2958,117565,FA
System Shock,27,0.1513329324643834,0.06251053819122038,0.013083653565661612,1317,472,64297,FA
